"Gene","logFC"
"Gene_19137",-0.0286790365649923
"Gene_19138",-0.116316211863003
"Gene_19141",-0.0601880634370202
"Gene_19145",-0.0231329640589348
"Gene_19147",-0.0160281075956452
"Gene_19154",-0.0654869246594196
"Gene_19156",-0.0603802221728773
"Gene_19157",-0.0124761259626873
"Gene_19161",-0.00900015976891799
"Gene_19162",-0.013871546798252
"Gene_19165",-0.023143722826358
"Gene_19168",-0.0408821736107958
"Gene_19170",-0.00828687379155557
"Gene_19171",-0.0404962743487314
"Gene_19173",-0.160756317769616
"Gene_19176",-0.0261758588734722
"Gene_19177",-0.0662657117449021
"Gene_19186",-0.0750364498296592
"Gene_19188",-0.103989388723803
"Gene_19189",-0.112393455536436
"Gene_19191",-0.0137529439742483
"Gene_19192",-0.116280784152007
"Gene_19193",-0.0238207014420895
"Gene_19194",-0.0228124692714693
"Gene_19198",-0.0234491494953146
"Gene_19199",-0.0116947231026763
"Gene_19201",-0.0230223688183226
"Gene_19202",-0.0552602142568439
"Gene_19208",-0.034880085165911
"Gene_19209",-0.0411047129058297
"Gene_19217",-0.012761628402
"Gene_19218",-0.0149692150578802
"Gene_19220",-0.0146284072232064
"Gene_19222",-0.0655448219121846
"Gene_19226",-0.0398395190674337
"Gene_19227",-0.0282328405813801
"Gene_19228",-0.0584351297706074
"Gene_19229",-0.00193705872438565
"Gene_19238",-0.000229499454776683
"Gene_19241",-0.0174201616736132
"Gene_19245",-0.00207006417323408
"Gene_19246",-0.0357045462576351
"Gene_19247",-0.100130939528269
"Gene_19250",-0.0368547673802198
"Gene_19252",-0.045215798588778
"Gene_19255",-0.0859013762871679
"Gene_19257",-0.00646499429671366
"Gene_19259",-0.0461767310313381
"Gene_19260",-0.007149804722697
"Gene_19261",-0.0909570991673117
"Gene_19262",-0.0723272496343603
"Gene_19267",-0.000610556128073814
"Gene_19268",-0.0902925068365144
"Gene_19270",-0.0593085898072045
"Gene_19271",-0.0926616507417424
"Gene_19277",-0.0750707324409032
"Gene_19278",-0.00987100924227713
"Gene_19280",-0.0536746236493784
"Gene_19282",-0.0508786640644874
"Gene_19283",-0.0324295382051933
"Gene_19285",-0.00438165196440998
"Gene_19289",-0.0596788147457139
"Gene_19291",-0.00909336561808383
"Gene_19293",-0.0241110477255018
"Gene_19294",-0.025160797865837
"Gene_19299",-0.0706087521478458
"Gene_19301",-0.0938105326015557
"Gene_19302",-0.000870535532701666
"Gene_19307",-0.0258193731922933
"Gene_19308",-0.0581133421864086
"Gene_19311",-0.0345764696918747
"Gene_19313",-0.00423262053562867
"Gene_19315",-0.000774227530881078
"Gene_19316",-0.0262047029304182
"Gene_19317",-0.0143757360566328
"Gene_19318",-0.100497005739345
"Gene_19321",-0.0251251754548245
"Gene_19322",-0.0275058813017082
"Gene_19324",-0.00106701297684575
"Gene_19327",-0.0576874066790389
"Gene_19328",-0.018880381740614
"Gene_19332",-0.0434631590163725
"Gene_19333",-0.210062388687006
"Gene_19337",-0.0163832595497251
"Gene_19339",-0.000135328272016011
"Gene_19342",-0.0400379111825844
"Gene_19343",-0.010237226160311
"Gene_19344",-0.00511990913853921
"Gene_19347",-0.0680092366854348
"Gene_19349",-0.0317000748120373
"Gene_19350",-0.0290394177096123
"Gene_19352",-0.0419722576541433
"Gene_19354",-0.0431432541447849
"Gene_19355",-0.0433924609648026
"Gene_19358",-0.044794435792598
"Gene_19359",-0.108390871532476
"Gene_19362",-0.0112941338212429
"Gene_19364",-0.0314803670346966
"Gene_19365",-0.0733828449434766
"Gene_19366",-0.0222583191798722
"Gene_19370",-0.0430129832222002
"Gene_19373",-0.0285705240098086
"Gene_19374",-0.0546777782905843
"Gene_19375",-0.0970475727959381
"Gene_19376",-0.0945662932414888
"Gene_19380",-0.0279937168278375
"Gene_19383",-0.0124486478308001
"Gene_19384",-0.108275587488484
"Gene_19387",-0.0222850619482835
"Gene_19389",-0.0295428774091699
"Gene_19391",-0.00225574866067646
"Gene_19392",-0.0344051018978595
"Gene_19397",-0.0531269635895106
"Gene_19398",-0.0329663833074849
"Gene_19401",-0.0222301572260331
"Gene_19403",-0.0901958288154483
"Gene_19405",-0.101263101712689
"Gene_19407",-0.0254813993258103
"Gene_19408",-0.0414343057330226
"Gene_19412",-0.0462509938709754
"Gene_19418",-0.0110629969331137
"Gene_19423",-0.0283017010717526
"Gene_19427",-0.0161862548809109
"Gene_19431",-0.0720392663458522
"Gene_19433",-0.0716550030829022
"Gene_19435",-0.0468771342760328
"Gene_19439",-0.129742346804346
"Gene_19442",-0.0364366693983027
"Gene_19444",-0.0481185176086383
"Gene_19445",-0.0518933858667254
"Gene_19448",-0.00964704147218631
"Gene_19449",-0.055268180178274
"Gene_19450",-0.0148916497345848
"Gene_19452",-0.0254360072616784
"Gene_19455",-0.0479006583611468
"Gene_19456",-0.0152903818432755
"Gene_19458",-0.110499250361661
"Gene_19459",-0.080226645101543
"Gene_19460",-0.0931743170932018
"Gene_19462",-0.0427147786929005
"Gene_19463",-0.070791359136563
"Gene_19464",-0.0192590147649563
"Gene_19465",-0.0836849553266186
"Gene_19466",-0.0850765460144949
"Gene_19468",-0.031670564666884
"Gene_19472",-0.0446499123681532
"Gene_19475",-0.0581597926561748
"Gene_19477",-0.0600260838976134
"Gene_19482",-0.0295592650427432
"Gene_19483",-0.0982340005275013
"Gene_19484",-0.0695518969886226
"Gene_19487",-0.00116252235747227
"Gene_19489",-0.039615053579368
"Gene_19490",-0.00691817418393459
"Gene_19492",-0.0310081123940411
"Gene_19495",-0.0245303179765988
"Gene_19497",-0.0649479095749546
"Gene_19499",-0.0221640443663804
"Gene_19502",-0.0679216177517845
"Gene_19503",-0.0576381653042821
"Gene_19505",-0.0463660875026912
"Gene_19506",-0.0170944036404026
"Gene_19507",-0.0444463848759602
"Gene_19511",-0.0702177291033435
"Gene_19521",-0.00303063700516937
"Gene_19523",-0.06124100772566
"Gene_19526",-0.0239031997638204
"Gene_19527",-0.0629886270553048
"Gene_19528",-0.0738097756054379
"Gene_19529",-0.091071970328378
"Gene_19530",-0.105129604267383
"Gene_19531",-0.0164622060738693
"Gene_19532",-0.026781789748989
"Gene_19533",-0.101854676382603
"Gene_19534",-0.0876247714375413
"Gene_19536",-0.0438383368056821
"Gene_19537",-0.026916901309245
"Gene_19538",-0.0168659296897706
"Gene_19541",-0.011219899642033
"Gene_19542",-0.0480987575029754
"Gene_19547",-0.0197207784414095
"Gene_19548",-0.00322047104637102
"Gene_19549",-0.0806895088950506
"Gene_19550",-0.00499361228618111
"Gene_19551",-0.0770635061071396
"Gene_19553",-0.00417751792518262
"Gene_19555",-0.135993568555796
"Gene_19558",-0.105603304610494
"Gene_19559",-0.0322388477653641
"Gene_19560",-0.00252186162574608
"Gene_19563",-0.0348158024788452
"Gene_19564",-0.0141420929720701
"Gene_19565",-0.0815263685603531
"Gene_19567",-9.3251415180795e-06
"Gene_19573",-0.00122706036817277
"Gene_19575",-0.0596146743771921
"Gene_19576",-0.00510941582696933
"Gene_19577",-0.0726595027524168
"Gene_19578",-0.00726524911890225
"Gene_19579",-0.0755738425325854
"Gene_19586",-0.00887202664526088
"Gene_19588",-0.0336347338732788
"Gene_19589",-0.121481921946364
"Gene_19590",-0.0257399290437639
"Gene_19592",-0.0641027137425967
"Gene_19593",-0.0851969494435405
"Gene_19595",-0.0379440506018938
"Gene_19597",-0.0746048137789366
"Gene_19598",-0.0126891000661566
"Gene_19599",-0.0780591601602643
"Gene_19600",-0.0927173261981808
"Gene_19602",-0.0215030057332073
"Gene_19604",-0.136601341971717
"Gene_19608",-0.0318948548978368
"Gene_19610",-0.0126920327101949
"Gene_19612",-0.0320975188846977
"Gene_19613",-0.0607894439292127
"Gene_19614",-0.021789550336258
"Gene_19616",-0.0578663041266343
"Gene_19624",-0.052018433564593
"Gene_19626",-0.101494071447942
"Gene_19627",-0.0433705606597834
"Gene_19631",-0.0170583379353291
"Gene_19632",-0.0699514058833315
"Gene_19635",-0.00702667219134767
"Gene_19636",-0.0022868970078691
"Gene_19640",-0.00770017984732752
"Gene_19641",-0.0158058591519437
"Gene_19642",-0.0632209187035095
"Gene_19643",-0.0185077794921664
"Gene_19644",-0.0283491768669717
"Gene_19648",-0.00514448454945082
"Gene_19649",-0.011869335879704
"Gene_19651",-0.0759754863145408
"Gene_19652",-0.0284895821263671
"Gene_19656",-0.0804999509752986
"Gene_19658",-0.0782848265306266
"Gene_19660",-0.0763762984822742
"Gene_19662",-0.0291777105192002
"Gene_19663",-0.0381279938265027
"Gene_19664",-0.0283769025673291
"Gene_19666",-0.0918025712404567
"Gene_19668",-0.0792238886018461
"Gene_19669",-0.0573259729568258
"Gene_19670",-0.0760738064977162
"Gene_19674",-0.0700234566059428
"Gene_19675",-0.00736107497526417
"Gene_19678",-0.00327022387979437
"Gene_19679",-0.036257510934667
"Gene_19681",-0.0785633676837745
"Gene_19683",-0.0641168734359234
"Gene_19686",-0.0574745671233221
"Gene_19687",-0.0809855309492638
"Gene_19688",-0.0304274688433313
"Gene_19692",-0.0565573814745228
"Gene_19694",-0.0713074039023631
"Gene_19696",-0.0386828203376566
"Gene_19697",-0.0297767025143183
"Gene_19698",-0.108101811681364
"Gene_19699",-0.0449352924382236
"Gene_19700",-0.126768776353752
"Gene_19703",-0.0678850795725037
"Gene_19705",-0.0103033071600609
"Gene_19706",-0.089510695179229
"Gene_19707",-0.076038924956999
"Gene_19708",-0.0160311466858225
"Gene_19709",-0.0249698501837146
"Gene_19710",-0.0599921469422591
"Gene_19711",-0.0524639014842427
"Gene_19712",-0.157067050747379
"Gene_19714",-0.00795361440217901
"Gene_19719",-0.0487538447984281
"Gene_19720",-0.046267108151866
"Gene_19721",-0.0813480145487757
"Gene_19722",-0.0198392672824004
"Gene_19724",-0.0373912339985569
"Gene_19726",-0.0407277348754795
"Gene_19727",-0.0017327759906669
"Gene_19729",-0.0173719425311134
"Gene_19731",-0.00907485203621716
"Gene_19732",-0.103651099705645
"Gene_19733",-0.0372841063435994
"Gene_19737",-0.0447404534749478
"Gene_19739",-0.0660470413825927
"Gene_19740",-0.0735582459593238
"Gene_19744",-0.149652853685049
"Gene_19745",-0.0760224634328575
"Gene_19746",-0.0140107417012212
"Gene_19749",-0.0148673487075093
"Gene_19750",-0.0417270379750669
"Gene_19754",-0.00741545434383895
"Gene_19758",-0.00531752184311429
"Gene_19760",-0.136602146269524
"Gene_19762",-0.0255848639665865
"Gene_19765",-0.0409322119816697
"Gene_19766",-0.0310262084955091
"Gene_19770",-0.0189290324347806
"Gene_19774",-0.000125806878256363
"Gene_19777",-0.00691997793618171
"Gene_19778",-0.0575749968636079
"Gene_19779",-0.0556661559812932
"Gene_19782",-0.0459549194860358
"Gene_19783",-0.00571358828798196
"Gene_19785",-0.0252146623180924
"Gene_19786",-0.021985014641734
"Gene_19789",-0.080586471321364
"Gene_19792",-0.0185896659925593
"Gene_19796",-0.0455007859431626
"Gene_19798",-0.0440666133431176
"Gene_19800",-0.0348121680823952
"Gene_19801",-0.0419669675038965
"Gene_19804",-0.0146476568861593
"Gene_19805",-0.0137764322602272
"Gene_19806",-0.00378470289111643
"Gene_19807",-0.0176626194575387
"Gene_19810",-0.0131661293001635
"Gene_19813",-0.0235106210612583
"Gene_19814",-0.0285219469562263
"Gene_19816",-0.0456656769624244
"Gene_19817",-0.0664077509580667
"Gene_19818",-0.0205496837649028
"Gene_19819",-0.0625222378701502
"Gene_19822",-0.0399286602757041
"Gene_19823",-0.0216751476517305
"Gene_19824",-0.0881320670592998
"Gene_19828",-0.0309160689528283
"Gene_19829",-0.0339497167313736
"Gene_19830",-0.00170057905488363
"Gene_19831",-0.0507480109049263
"Gene_19832",-0.0320162231367358
"Gene_19835",-0.0338305798280434
"Gene_19836",-0.0470147493741924
"Gene_19837",-0.0548355791967388
"Gene_19839",-0.0748938072526721
"Gene_19841",-0.108340232752658
"Gene_19842",-0.0162145480799474
"Gene_19843",-0.000440890044894005
"Gene_19844",-0.0350828315410956
"Gene_19845",-0.0125172815195187
"Gene_19847",-0.00681522279292457
"Gene_19848",-0.0307258439835358
"Gene_19849",-0.0578889672282399
"Gene_19852",-0.0594608666810692
"Gene_19853",-0.0697433531636338
"Gene_19854",-0.0874252210257382
"Gene_19855",-0.031238361637949
"Gene_19856",-0.0132560523025766
"Gene_19858",-0.0428057920157485
"Gene_19860",-0.00569103162608187
"Gene_19861",-0.0218115130467456
"Gene_19862",-0.0973759350176717
"Gene_19864",-0.0208464228383241
"Gene_19865",-0.034877031647369
"Gene_19866",-0.107961162596304
"Gene_19868",-0.00388111464305352
"Gene_19869",-0.00559537679599753
"Gene_19870",-0.0368680007150965
"Gene_19871",-0.0431782986613145
"Gene_19872",-0.0184951377288747
"Gene_19875",-0.000599497209349487
"Gene_19876",-0.100162242984806
"Gene_19879",-0.0564443826242353
"Gene_19880",-0.0171860253893947
"Gene_19881",-0.00170621991417264
"Gene_19883",-0.102618831604659
"Gene_19884",-0.00602982781232919
"Gene_19885",-0.0680649826612059
"Gene_19886",-0.129268780833387
"Gene_19890",-0.0322564744157203
"Gene_19891",-0.0551815316553133
"Gene_19895",-0.291991990598617
"Gene_19896",-0.00336285767154409
"Gene_19897",-0.0590128040223008
"Gene_19899",-0.116812313581371
"Gene_19900",-0.0381382245007482
"Gene_19902",-0.00851537500420507
"Gene_19903",-0.036294934254915
"Gene_19905",-0.0397214403343558
"Gene_19906",-0.0238839870134937
"Gene_19907",-0.00600635916477854
"Gene_19908",-0.074148652870067
"Gene_19909",-0.0535197715264992
"Gene_19912",-0.0130913280559057
"Gene_19915",-0.0486418165029661
"Gene_19916",-0.0148322114701545
"Gene_19918",-0.0741063699776778
"Gene_19921",-0.0286089878840472
"Gene_19922",-0.00484947405120018
"Gene_19923",-0.0292342935154606
"Gene_19925",-0.0140546078549626
"Gene_19926",-0.0520400996619892
"Gene_19927",-0.0912488513648326
"Gene_19928",-0.0492400759824587
"Gene_19929",-0.0695571462081053
"Gene_19931",-0.025518868857628
"Gene_19932",-0.0421626181303179
"Gene_19934",-0.126296034752455
"Gene_19935",-0.12792526892501
"Gene_19936",-0.0159540211015083
"Gene_19938",-0.00867152267778382
"Gene_19939",-0.0396769798596908
"Gene_19941",-0.0138098541624685
"Gene_19942",-0.132584655665859
"Gene_19943",-0.0214733361510442
"Gene_19945",-0.0305120017787193
"Gene_19946",-0.0249528920706408
"Gene_19947",-0.0922576964099266
"Gene_19948",-0.0148314847205655
"Gene_19949",-0.00755540552536438
"Gene_19950",-0.100737023765221
"Gene_19955",-0.0898233322639821
"Gene_19956",-0.0569883857678533
"Gene_19957",-0.00789099544514249
"Gene_19960",-0.0442876467100941
"Gene_19962",-0.0347464202836303
"Gene_19964",-0.0773454474941579
"Gene_19965",-0.0467016705674919
"Gene_19966",-0.0710914074624416
"Gene_19967",-0.189256803371427
"Gene_19969",-0.00941614830197057
"Gene_19970",-0.0123873410713395
"Gene_19971",-0.067193930883374
"Gene_19973",-0.105103179796796
"Gene_19974",-0.033378696002631
"Gene_19978",-0.096648090700572
"Gene_19979",-0.0614398112997687
"Gene_19981",-0.0297831002587663
"Gene_19982",-0.00183458501027989
"Gene_19983",-0.0890231693936356
"Gene_19984",-0.0145467667732269
"Gene_19985",-0.142215065180181
"Gene_19986",-0.0311574536422894
"Gene_19987",-0.111983247935765
"Gene_19988",-0.00636503764958452
"Gene_19989",-0.0171674917978013
"Gene_19990",-0.122407474021988
"Gene_19991",-0.00178547847692911
"Gene_19993",-0.00152493634705708
"Gene_19994",-0.0774514656411611
"Gene_19995",-0.020083412188808
"Gene_19996",-0.0197255776139347
"Gene_19997",-0.00265356157400731
"Gene_19998",-0.00611975130234921
"Gene_19999",-0.0398218514482811
"Gene_20001",-0.0542553431779367
"Gene_20002",-0.0485014077787791
"Gene_20003",-0.131675850275746
"Gene_20004",-0.0257904628592893
"Gene_20005",-0.04078615610227
"Gene_20006",-0.0785622548585447
"Gene_20007",-0.153636292450819
"Gene_20008",-0.0664328794618445
"Gene_20009",-0.0258120192763123
"Gene_20011",-0.0903058820102491
"Gene_20012",-0.0623710978229295
"Gene_20017",-0.0431359386812864
"Gene_20018",-0.0617830840547891
"Gene_20019",-0.0696243445474711
"Gene_20020",-0.111140970771489
"Gene_20022",-0.0436869245031763
"Gene_20023",-0.0231018810360095
"Gene_20025",-0.0457622470738994
"Gene_20026",-0.0841376118372645
"Gene_20027",-0.043488084709832
"Gene_20028",-0.0645494753817815
"Gene_20029",-0.112915535584568
"Gene_20030",-0.0162870509102944
"Gene_20032",-0.0425794350579807
"Gene_20033",-0.069970440364326
"Gene_20034",-0.0936335821775605
"Gene_20035",-0.0330131139491043
"Gene_20036",-0.00583519095094687
"Gene_20038",-0.154313682879567
"Gene_20039",-0.128210053480143
"Gene_20040",-0.0241535419567991
"Gene_20042",-0.0159024175409392
"Gene_20043",-0.0392979829307354
"Gene_20044",-0.0416981599342439
"Gene_20045",-0.0389307086921074
"Gene_20046",-0.0452545450460522
"Gene_20048",-0.0117709701508852
"Gene_20050",-0.0382033852819883
"Gene_20051",-0.0439272368071948
"Gene_20052",-0.0833539497778277
"Gene_20053",-0.0873512583749148
"Gene_20054",-0.0849791235610815
"Gene_20055",-0.0180958924567234
"Gene_20058",-0.116333867346855
"Gene_20059",-0.00736183311314154
"Gene_20060",-0.030973179006776
"Gene_20062",-0.00399861738849294
"Gene_20063",-0.0409972240288825
"Gene_20064",-0.120717194319644
"Gene_20065",-0.201590159272275
"Gene_20067",-0.0361660249646105
"Gene_20068",-0.118062300733256
"Gene_20069",-0.0137912215615286
"Gene_20070",-0.172437485692455
"Gene_20071",-0.0478814713322264
"Gene_20072",-0.0215792246448236
"Gene_20077",-0.018372255824822
"Gene_20078",-0.00556282249456341
"Gene_20079",-0.111057223177232
"Gene_20080",-0.0025130503369386
"Gene_20081",-0.0505146097254694
"Gene_20082",-0.0172915619859397
"Gene_20086",-0.0274917546848377
"Gene_20090",-0.0930127455082443
"Gene_20092",-0.140135941660489
"Gene_20095",-0.0354823501228401
"Gene_20097",-0.0251365915518313
"Gene_20098",-0.00770589737843297
"Gene_20099",-0.0973334905718608
"Gene_20100",-0.0427887491605565
"Gene_20103",-0.0246032276792096
"Gene_20104",-0.0193941989220354
"Gene_20105",-0.0285308282230807
"Gene_20106",-0.0838276431706451
"Gene_20109",-0.0126230077229335
"Gene_20111",-0.0130861633755779
"Gene_20113",-0.111285661371972
"Gene_20114",-0.0768629183712779
"Gene_20118",-0.062064553023208
"Gene_20119",-0.0258821096769908
"Gene_20121",-0.011523321052084
"Gene_20124",-0.0499517857110363
"Gene_20126",-0.0142677831539522
"Gene_20127",-0.00214594374888133
"Gene_20128",-0.0266217003738993
"Gene_20132",-0.0567234836063801
"Gene_20133",-0.0644315573653369
"Gene_20135",-0.0374779686861761
"Gene_20137",-0.0745521992661362
"Gene_20141",-0.00473914581818446
"Gene_20142",-0.0807538517839279
"Gene_20143",-0.0629532349775026
"Gene_20147",-0.0237433615203648
"Gene_20148",-0.0143019763374421
"Gene_20149",-0.0695133246913988
"Gene_20151",-0.0283007221100928
"Gene_20152",-0.0224643868633163
"Gene_20156",-0.0151312705135758
